alert_id,week,run_step,account_id,risk_level,risk_score,evidence_strength,families_fired,alert_weeks_to_date,risk_category,primary_signal,supporting_signals,fired_signals,evidence,transaction_value,transaction_count,status,period
ALT-W08-19874,8,56,19874,MEDIUM,99.432,Limited,3,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-03",weekly transaction count = 8 (contribution +2.89) [VEL-01 fired] | velocity vs own history = 2.864 (contribution +0.25),2156.3,8.0,New,dev
ALT-W08-17971,8,56,17971,MEDIUM,99.43,Limited,4,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-01 Velocity spike vs own baseline, AML-01 Rapid pass-through, NET-03 Flow centrality (PageRank)","VEL-01, BEH-01, AML-01, NET-03",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 5.333 (contribution +0.51) [BEH-01 fired],596.57,7.0,New,dev
ALT-W08-09664,8,56,9664,MEDIUM,99.427,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-02 New-counterparty burst,"VEL-01, BEH-02",weekly transaction count = 8 (contribution +2.89) [VEL-01 fired] | velocity vs own history = 2.571 (contribution +0.21) | distinct receivers (28d) = 6 (contribution +0.03),1572.41,8.0,New,dev
ALT-W08-19843,8,56,19843,MEDIUM,99.421,Moderate,3,2,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector","VEL-01, BEH-02, NET-01",weekly transaction count = 8 (contribution +2.89) [VEL-01 fired] | velocity vs own history = 2.571 (contribution +0.21) | distinct receivers (28d) = 3 (contribution +0.01),1970.81,8.0,New,dev
ALT-W08-19825,8,56,19825,MEDIUM,99.417,Limited,3,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-03",weekly transaction count = 8 (contribution +2.89) [VEL-01 fired] | velocity vs own history = 2.812 (contribution +0.24),1562.69,8.0,New,dev
ALT-W08-09733,8,56,9733,MEDIUM,99.408,Limited,4,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, AML-03 Circular flow, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, AML-03, NET-02, NET-03",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | circular-flow participation = 1 (contribution +0.35) [AML-03 fired] | velocity vs own history = 1.778 (contribution +0.07) | distinct receivers (28d) = 7 (contribution +0.03) [NET-02 fired],2225.48,7.0,New,dev
ALT-W08-19669,8,56,19669,MEDIUM,99.404,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-01 Velocity spike vs own baseline, BEH-02 New-counterparty burst","VEL-01, BEH-01, BEH-02",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 4.571 (contribution +0.44) [BEH-01 fired] | distinct receivers (28d) = 3 (contribution +0.01),2006.77,7.0,New,dev
ALT-W08-19777,8,56,19777,LOW,99.39,Limited,3,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-03",weekly transaction count = 8 (contribution +2.89) [VEL-01 fired] | velocity vs own history = 2.348 (contribution +0.17) | distinct receivers (28d) = 2 (contribution +0.01),3248.2799999999997,8.0,New,dev
ALT-W08-09952,8,56,9952,LOW,99.386,Strong,3,3,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-03",weekly transaction count = 9 (contribution +3.13) [VEL-01 fired],1726.31,9.0,New,dev
ALT-W08-09861,8,56,9861,LOW,99.382,Moderate,3,2,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-02, NET-03",weekly transaction count = 8 (contribution +2.89) [VEL-01 fired] | velocity vs own history = 2.045 (contribution +0.12) | distinct receivers (28d) = 9 (contribution +0.04) [NET-02 fired],1906.7,8.0,New,dev
ALT-W08-19809,8,56,19809,LOW,99.381,Moderate,3,2,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-03",weekly transaction count = 8 (contribution +2.89) [VEL-01 fired] | velocity vs own history = 2.25 (contribution +0.16) | distinct receivers (28d) = 2 (contribution +0.01),2088.09,8.0,New,dev
ALT-W08-19921,8,56,19921,LOW,99.373,Limited,3,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-03",weekly transaction count = 8 (contribution +2.89) [VEL-01 fired] | velocity vs own history = 2.25 (contribution +0.16),2011.92,8.0,New,dev
ALT-W08-09858,8,56,9858,LOW,99.368,Limited,4,1,Velocity anomaly,VEL-01 High absolute velocity,"TXN-01 Large transaction, BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-03 Flow centrality (PageRank)","TXN-01, VEL-01, BEH-02, NET-01, NET-03",weekly transaction count = 8 (contribution +2.89) [VEL-01 fired] | velocity vs own history = 2.16 (contribution +0.14),2236.25,8.0,New,dev
ALT-W08-16553,8,56,16553,LOW,99.359,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 4 (contribution +0.38) [BEH-01 fired] | distinct receivers (28d) = 2 (contribution +0.01),731.44,7.0,New,dev
ALT-W08-09730,8,56,9730,LOW,99.349,Limited,3,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-03",weekly transaction count = 8 (contribution +2.89) [VEL-01 fired] | velocity vs own history = 1.895 (contribution +0.09) | distinct receivers (28d) = 4 (contribution +0.02),1891.83,8.0,New,dev
ALT-W08-14569,8,56,14569,LOW,99.348,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 4 (contribution +0.38) [BEH-01 fired],757.77,7.0,New,dev
ALT-W08-19433,8,56,19433,LOW,99.348,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 4 (contribution +0.38) [BEH-01 fired],701.6400000000001,7.0,New,dev
ALT-W08-09729,8,56,9729,LOW,99.344,Limited,3,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-02, NET-03",weekly transaction count = 8 (contribution +2.89) [VEL-01 fired] | velocity vs own history = 1.8 (contribution +0.08) | distinct receivers (28d) = 7 (contribution +0.03) [NET-02 fired],1722.75,8.0,New,dev
ALT-W08-19370,8,56,19370,LOW,99.312,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-02 New-counterparty burst,"VEL-01, BEH-02",weekly transaction count = 6 (contribution +2.33) [VEL-01 fired] | velocity vs own history = 7 (contribution +0.63) | distinct receivers (28d) = 4 (contribution +0.02),1079.56,6.0,New,dev
ALT-W08-19878,8,56,19878,LOW,99.307,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-01 Velocity spike vs own baseline, BEH-02 New-counterparty burst","VEL-01, BEH-01, BEH-02",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 3.556 (contribution +0.33) [BEH-01 fired] | distinct receivers (28d) = 3 (contribution +0.01),1493.29,7.0,New,dev
ALT-W08-18549,8,56,18549,LOW,99.305,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-02 New-counterparty burst,"VEL-01, BEH-02",weekly transaction count = 6 (contribution +2.33) [VEL-01 fired] | velocity vs own history = 7 (contribution +0.63) | distinct receivers (28d) = 3 (contribution +0.01),1804.38,6.0,New,dev
ALT-W08-09923,8,56,9923,LOW,99.303,Limited,3,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-03",weekly transaction count = 8 (contribution +2.89) [VEL-01 fired] | velocity vs own history = 1.742 (contribution +0.07) | distinct receivers (28d) = 3 (contribution +0.01),1722.4099999999999,8.0,New,dev
ALT-W08-04884,8,56,4884,LOW,99.296,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 3.429 (contribution +0.32) [BEH-01 fired] | distinct receivers (28d) = 4 (contribution +0.02),874.82,7.0,New,dev
ALT-W08-09617,8,56,9617,LOW,99.294,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-01 Velocity spike vs own baseline, BEH-02 New-counterparty burst","VEL-01, BEH-01, BEH-02",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 3.556 (contribution +0.33) [BEH-01 fired] | distinct receivers (28d) = 2 (contribution +0.01),1610.1799999999998,7.0,New,dev
ALT-W08-19609,8,56,19609,LOW,99.293,Limited,1,1,Velocity anomaly,VEL-01 High absolute velocity,,VEL-01,weekly transaction count = 6 (contribution +2.33) [VEL-01 fired] | velocity vs own history = 7 (contribution +0.63) | distinct receivers (28d) = 2 (contribution +0.01),419.9,6.0,New,dev
ALT-W08-19973,8,56,19973,LOW,99.285,Moderate,3,2,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-03",weekly transaction count = 8 (contribution +2.89) [VEL-01 fired] | velocity vs own history = 1.8 (contribution +0.08),2040.41,8.0,New,dev
ALT-W08-09982,8,56,9982,LOW,99.282,Strong,3,4,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-02 Fan-out distributor","VEL-01, BEH-02, NET-02",weekly transaction count = 8 (contribution +2.89) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],2853.89,8.0,New,dev
ALT-W08-13219,8,56,13219,LOW,99.279,Limited,1,1,Velocity anomaly,VEL-01 High absolute velocity,,VEL-01,weekly transaction count = 6 (contribution +2.33) [VEL-01 fired] | velocity vs own history = 7 (contribution +0.63),138.26,6.0,New,dev
ALT-W08-09981,8,56,9981,LOW,99.264,Strong,3,3,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-02 Fan-out distributor","VEL-01, BEH-02, NET-02",weekly transaction count = 8 (contribution +2.89) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],2155.18,8.0,New,dev
ALT-W08-19572,8,56,19572,LOW,99.256,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-01 Velocity spike vs own baseline, BEH-02 New-counterparty burst","VEL-01, BEH-01, BEH-02",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 3.429 (contribution +0.32) [BEH-01 fired],1485.78,7.0,New,dev
ALT-W08-19996,8,56,19996,LOW,99.251,Limited,3,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-02 Fan-out distributor","VEL-01, BEH-02, NET-02",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 3.077 (contribution +0.27) | distinct receivers (28d) = 7 (contribution +0.03) [NET-02 fired],1503.6000000000001,7.0,New,dev
ALT-W08-19619,8,56,19619,LOW,99.248,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-02 New-counterparty burst,"VEL-01, BEH-02",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 3.2 (contribution +0.29) | distinct receivers (28d) = 3 (contribution +0.01),1910.3,7.0,New,dev
ALT-W08-09190,8,56,9190,LOW,99.242,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,TXN-01 Large transaction,"TXN-01, VEL-01",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 3.077 (contribution +0.27) | distinct receivers (28d) = 4 (contribution +0.02),1111.46,7.0,New,dev
ALT-W08-09983,8,56,9983,LOW,99.239,Moderate,3,2,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-02 Fan-out distributor","VEL-01, BEH-02, NET-02",weekly transaction count = 8 (contribution +2.89) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],3071.3900000000003,8.0,New,dev
ALT-W08-19811,8,56,19811,LOW,99.22,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-02 New-counterparty burst,"VEL-01, BEH-02",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 3.077 (contribution +0.27),1727.1399999999999,7.0,New,dev
ALT-W08-02850,8,56,2850,LOW,99.219,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,"AML-01 Rapid pass-through, AML-03 Circular flow","VEL-01, AML-01, AML-03",weekly transaction count = 6 (contribution +2.33) [VEL-01 fired] | circular-flow participation = 1 (contribution +0.35) [AML-03 fired] | velocity vs own history = 2.692 (contribution +0.22),306.72,6.0,New,dev
ALT-W08-17286,8,56,17286,LOW,99.218,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-01 Velocity spike vs own baseline, BEH-02 New-counterparty burst","VEL-01, BEH-01, BEH-02",weekly transaction count = 6 (contribution +2.33) [VEL-01 fired] | velocity vs own history = 6 (contribution +0.56) [BEH-01 fired] | distinct receivers (28d) = 2 (contribution +0.01),1186.91,6.0,New,dev
ALT-W08-09978,8,56,9978,LOW,99.216,Strong,3,3,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-02 Fan-out distributor","VEL-01, BEH-02, NET-02",weekly transaction count = 8 (contribution +2.89) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],2746.96,8.0,New,dev
ALT-W08-19844,8,56,19844,LOW,99.208,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-02 New-counterparty burst,"VEL-01, BEH-02",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.909 (contribution +0.25) | distinct receivers (28d) = 2 (contribution +0.01),2152.51,7.0,New,dev
ALT-W08-09980,8,56,9980,LOW,99.206,Strong,3,4,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-02 Fan-out distributor","VEL-01, BEH-02, NET-02",weekly transaction count = 8 (contribution +2.89) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],2558.04,8.0,New,dev
ALT-W08-00827,8,56,827,LOW,99.205,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 6 (contribution +2.33) [VEL-01 fired] | velocity vs own history = 6 (contribution +0.56) [BEH-01 fired],473.41,6.0,New,dev
ALT-W08-19824,8,56,19824,LOW,99.196,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-02 New-counterparty burst,"VEL-01, BEH-02",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.857 (contribution +0.25) | distinct receivers (28d) = 2 (contribution +0.01),1948.6,7.0,New,dev
ALT-W08-09024,8,56,9024,LOW,99.186,Limited,3,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-03",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.857 (contribution +0.25),2792.42,7.0,New,dev
ALT-W08-19910,8,56,19910,LOW,99.174,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-02 New-counterparty burst,"VEL-01, BEH-02",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.5 (contribution +0.19) | distinct receivers (28d) = 4 (contribution +0.02),1688.97,7.0,New,dev
ALT-W08-09909,8,56,9909,LOW,99.172,Limited,1,1,Velocity anomaly,VEL-01 High absolute velocity,,VEL-01,weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.667 (contribution +0.22),572.51,7.0,New,dev
ALT-W08-19682,8,56,19682,LOW,99.172,Limited,3,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-03",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.667 (contribution +0.22),1485.01,7.0,New,dev
ALT-W08-09570,8,56,9570,LOW,99.16,Limited,3,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-02 Fan-out distributor","VEL-01, BEH-02, NET-02",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.286 (contribution +0.16) | distinct receivers (28d) = 9 (contribution +0.04) [NET-02 fired],1175.69,7.0,New,dev
ALT-W08-09496,8,56,9496,LOW,99.151,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,NET-02 Fan-out distributor,"VEL-01, NET-02",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.182 (contribution +0.14) | distinct receivers (28d) = 9 (contribution +0.04) [NET-02 fired],272.51,7.0,New,dev
ALT-W08-19911,8,56,19911,LOW,99.14,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-01 Velocity spike vs own baseline, BEH-02 New-counterparty burst","VEL-01, BEH-01, BEH-02",weekly transaction count = 6 (contribution +2.33) [VEL-01 fired] | velocity vs own history = 5 (contribution +0.48) [BEH-01 fired],1817.95,6.0,New,dev
ALT-W08-19939,8,56,19939,LOW,99.137,Moderate,3,2,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector","VEL-01, BEH-02, NET-01",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.4 (contribution +0.18),2572.91,7.0,New,dev
ALT-W08-09957,8,56,9957,LOW,99.135,Limited,3,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector","VEL-01, BEH-02, NET-01",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.5 (contribution +0.19),1353.39,7.0,New,dev
ALT-W08-09348,8,56,9348,LOW,99.134,Limited,1,1,Velocity anomaly,VEL-01 High absolute velocity,,VEL-01,weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.133 (contribution +0.14) | distinct receivers (28d) = 6 (contribution +0.03),376.84000000000003,7.0,New,dev
ALT-W08-19959,8,56,19959,LOW,99.122,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-02 New-counterparty burst,"VEL-01, BEH-02",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.182 (contribution +0.14) | distinct receivers (28d) = 3 (contribution +0.01),1695.0,7.0,New,dev
ALT-W08-19925,8,56,19925,LOW,99.112,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-02 New-counterparty burst,"VEL-01, BEH-02",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.182 (contribution +0.14) | distinct receivers (28d) = 2 (contribution +0.01),1927.89,7.0,New,dev
