account_id,is_suspicious,init_balance,fraud_step_raw,first_step,last_step,out_count,out_amount,out_median_amount,out_counterparties,in_count,in_amount,in_median_amount,in_counterparties,tx_count,total_value,mean_amount,median_amount,amount_std,max_amount,active_weeks,inflow_outflow_ratio,net_flow,unique_counterparties,tx_per_counterparty,activity_tier
818,0,434.28,-1,5.0,82.0,3.0,1302.81,434.27,3.0,3.0,1100.38,343.64,3.0,6.0,2403.19,400.5316666666667,434.27,137.32802866373152,586.53,5.0,0.8446204742057554,-202.42999999999984,6.0,1.0,low (<= median)
819,0,561.95,-1,13.0,72.0,3.0,1685.8500000000001,561.95,3.0,2.0,687.25,343.625,2.0,5.0,2373.1000000000004,474.62000000000006,561.95,121.34197336453703,561.95,5.0,0.4076578580538007,-998.6000000000001,5.0,1.0,low (<= median)
820,0,510.62,-1,21.0,47.0,3.0,1531.83,510.61,3.0,2.0,812.03,406.015,2.0,5.0,2343.8599999999997,468.77200000000005,510.61,126.01759527938945,564.75,4.0,0.5301045155141236,-719.8,5.0,1.0,low (<= median)
821,0,465.58,-1,6.0,101.0,3.0,1396.71,465.57,3.0,3.0,855.5,301.05,3.0,6.0,2252.21,375.36833333333334,389.195,101.7157534341002,465.57,6.0,0.6125108290196247,-541.21,6.0,1.0,low (<= median)
822,0,517.09,-1,72.0,110.0,3.0,1551.27,517.09,3.0,3.0,555.65,191.89,3.0,6.0,2106.92,351.15333333333336,376.415,184.97484333461858,517.09,4.0,0.3581903859418412,-995.62,6.0,1.0,low (<= median)
823,0,405.06,-1,16.0,97.0,3.0,1215.15,405.05,3.0,2.0,737.8,368.9,2.0,5.0,1952.95,390.59000000000003,405.05,66.52715949144383,458.72,5.0,0.6071678393613956,-477.35000000000014,5.0,1.0,low (<= median)
824,0,425.96,-1,27.0,63.0,3.0,1277.85,425.95,3.0,2.0,271.4,135.7,2.0,5.0,1549.25,309.85,425.95,159.6717570517717,425.95,3.0,0.2123879954611261,-1006.4499999999999,5.0,1.0,low (<= median)
825,0,479.12,-1,51.0,116.0,3.0,1437.33,479.11,3.0,2.0,364.32,182.16,2.0,5.0,1801.6499999999999,360.33000000000004,479.11,162.64765968190258,479.11,5.0,0.25346997557972073,-1073.01,5.0,1.0,low (<= median)
826,0,595.15,-1,10.0,123.0,3.0,1785.4499999999998,595.15,3.0,2.0,546.63,273.315,2.0,5.0,2332.08,466.416,595.15,193.50378027315122,595.15,5.0,0.3061581114004873,-1238.8199999999997,5.0,1.0,low (<= median)
827,1,502.09,53,12.0,135.0,6.0,574.08,14.4,2.0,9.0,1409.8200000000002,14.4,5.0,15.0,1983.9,132.26000000000002,14.4,178.34169214500253,502.08,5.0,2.4557901337792645,835.7400000000001,6.0,2.5,medium (median-p90)
828,0,415.29,-1,3.0,129.0,3.0,1245.8700000000001,415.29,3.0,2.0,651.37,325.685,2.0,5.0,1897.2400000000002,379.448,415.29,50.150552539329034,415.29,5.0,0.5228234085418222,-594.5000000000001,5.0,1.0,low (<= median)
829,0,553.01,-1,42.0,116.0,3.0,1659.03,553.01,3.0,3.0,966.62,329.64,3.0,6.0,2625.65,437.60833333333335,505.355,154.10840203138397,553.01,5.0,0.5826416641049288,-692.41,6.0,1.0,low (<= median)
830,0,556.29,-1,61.0,145.0,3.0,1668.84,556.28,3.0,2.0,633.36,316.68,2.0,5.0,2302.2,460.43999999999994,556.28,136.6803870348632,556.28,4.0,0.3795211044797584,-1035.48,5.0,1.0,low (<= median)
831,0,554.96,-1,24.0,139.0,3.0,1664.88,554.96,3.0,2.0,436.35,218.175,2.0,5.0,2101.23,420.246,554.96,184.47311045244507,554.96,4.0,0.2620909615107395,-1228.5300000000002,5.0,1.0,low (<= median)
832,0,513.9,-1,8.0,74.0,3.0,1541.6999999999998,513.9,3.0,3.0,624.5,208.28,3.0,6.0,2166.2,361.0333333333333,385.65999999999997,170.33630155274201,513.9,4.0,0.405072322760589,-917.1999999999998,6.0,1.0,low (<= median)
833,0,539.14,-1,9.0,87.0,3.0,1617.42,539.14,3.0,3.0,1028.24,366.01,3.0,6.0,2645.66,440.9433333333333,539.14,175.38423197843832,549.21,6.0,0.6357285058920997,-589.1800000000001,6.0,1.0,low (<= median)
834,0,442.69,-1,13.0,91.0,3.0,1328.07,442.69,3.0,3.0,841.73,289.45,3.0,6.0,2169.8,361.6333333333334,391.32,97.65514377986786,442.69,5.0,0.6337994232231735,-486.3399999999999,6.0,1.0,low (<= median)
835,0,546.51,-1,20.0,99.0,3.0,1639.53,546.51,3.0,3.0,813.4300000000001,259.32,3.0,6.0,2452.96,408.82666666666665,441.21500000000003,155.48637556604973,546.51,5.0,0.49613608778125445,-826.0999999999999,6.0,1.0,low (<= median)
836,0,563.23,-1,3.0,103.0,3.0,1689.66,563.22,3.0,2.0,225.27,112.635,2.0,5.0,1914.93,382.986,563.22,246.8091006830988,563.22,5.0,0.13332268030254607,-1464.39,5.0,1.0,low (<= median)
837,0,551.99,-1,31.0,93.0,3.0,1655.94,551.98,3.0,3.0,494.15,153.55,3.0,6.0,2150.09,358.34833333333336,389.96000000000004,215.30959796689663,551.98,5.0,0.2984105704312958,-1161.79,6.0,1.0,low (<= median)
838,0,470.69,-1,27.0,82.0,3.0,1412.07,470.69,3.0,2.0,661.79,330.895,2.0,5.0,2073.8599999999997,414.77200000000005,470.69,111.41259408163873,470.69,4.0,0.46866656752144015,-750.28,5.0,1.0,low (<= median)
839,0,518.21,-1,43.0,85.0,3.0,1554.63,518.21,3.0,2.0,519.19,259.595,2.0,5.0,2073.82,414.764,518.21,141.67857382116748,518.21,4.0,0.33396370840650186,-1035.44,5.0,1.0,low (<= median)
840,0,525.8,-1,33.0,139.0,3.0,1577.37,525.79,3.0,3.0,920.72,323.83,3.0,6.0,2498.09,416.3483333333333,509.085,171.76497761961448,525.79,5.0,0.5837057887496276,-656.6499999999999,6.0,1.0,low (<= median)
841,0,580.16,-1,44.0,99.0,3.0,1740.4499999999998,580.15,3.0,2.0,380.02,190.01,2.0,5.0,2120.47,424.09399999999994,580.15,213.69584911738457,580.15,4.0,0.21834583010141057,-1360.4299999999998,5.0,1.0,low (<= median)
842,0,421.6,-1,27.0,129.0,3.0,1264.8000000000002,421.6,3.0,3.0,803.1700000000001,183.11,3.0,6.0,2067.9700000000003,344.6616666666667,421.6,136.86297679309286,463.98,6.0,0.635017394054396,-461.6300000000001,6.0,1.0,low (<= median)
843,0,566.79,-1,35.0,105.0,3.0,1700.34,566.78,3.0,1.0,323.79,323.79,1.0,4.0,2024.1299999999999,506.03249999999997,566.78,121.49499999999996,566.78,4.0,0.1904266205582413,-1376.55,4.0,1.0,low (<= median)
844,0,505.29,-1,54.0,98.0,3.0,1515.8700000000001,505.29,3.0,1.0,214.82,214.82,1.0,4.0,1730.69,432.6725,505.29,145.235,505.29,3.0,0.1417139992215691,-1301.0500000000002,4.0,1.0,low (<= median)
845,0,471.72,-1,73.0,114.0,3.0,1415.16,471.72,3.0,1.0,379.88,379.88,1.0,4.0,1795.04,448.76,471.72,45.92000000000001,471.72,3.0,0.2684360778993188,-1035.2800000000002,4.0,1.0,low (<= median)
846,0,491.12,-1,26.0,111.0,2.0,982.22,491.11,2.0,2.0,1070.95,535.475,2.0,4.0,2053.17,513.2925,494.89,39.48615485204908,572.28,4.0,1.0903361772311702,88.73000000000002,4.0,1.0,low (<= median)
847,0,402.53,-1,50.0,102.0,3.0,1207.56,402.52,3.0,2.0,535.7,267.85,2.0,5.0,1743.26,348.652,402.52,106.0971909147457,402.52,4.0,0.44362184901785423,-671.8599999999999,5.0,1.0,low (<= median)
848,0,444.01,-1,9.0,99.0,2.0,888.02,444.01,2.0,2.0,305.55,152.775,2.0,4.0,1193.57,298.3925,315.13,170.35157417822705,444.01,4.0,0.3440800882862999,-582.47,4.0,1.0,low (<= median)
849,0,530.55,-1,39.0,97.0,3.0,1591.62,530.54,3.0,3.0,696.7,183.19,3.0,6.0,2288.3199999999997,381.3866666666666,457.80499999999995,184.40046221923268,530.54,5.0,0.43773011145876534,-894.9199999999998,6.0,1.0,low (<= median)
850,0,532.17,-1,58.0,105.0,3.0,1596.48,532.16,3.0,3.0,1570.5,538.11,3.0,6.0,3166.98,527.83,532.16,44.90755838386227,585.66,4.0,0.9837266987372218,-25.980000000000018,6.0,1.0,low (<= median)
851,0,498.94,-1,14.0,83.0,3.0,1496.82,498.94,3.0,3.0,909.9599999999999,271.89,3.0,6.0,2406.7799999999997,401.12999999999994,498.94,171.33371553783567,528.67,5.0,0.6079288090752395,-586.86,6.0,1.0,low (<= median)
852,0,590.67,-1,34.0,104.0,3.0,1771.98,590.66,3.0,2.0,690.87,345.435,2.0,5.0,2462.85,492.57,590.66,135.4067402310535,590.66,4.0,0.3898858903599363,-1081.1100000000001,5.0,1.0,low (<= median)
853,0,496.18,-1,11.0,65.0,3.0,1488.51,496.17,3.0,1.0,109.94,109.94,1.0,4.0,1598.45,399.6125,496.17,193.115,496.17,4.0,0.07385909399332218,-1378.57,4.0,1.0,low (<= median)
854,0,462.79,-1,62.0,119.0,3.0,1388.3700000000001,462.79,3.0,3.0,416.99,131.77,3.0,6.0,1805.3600000000001,300.8933333333334,309.16,177.58117801914332,462.79,6.0,0.3003450088953233,-971.3800000000001,6.0,1.0,low (<= median)
855,0,569.56,-1,8.0,107.0,3.0,1708.6499999999999,569.55,3.0,2.0,596.7,298.35,2.0,5.0,2305.35,461.07,569.55,154.61128613396886,569.55,4.0,0.3492230708454043,-1111.9499999999998,5.0,1.0,low (<= median)
856,0,451.83,-1,20.0,127.0,3.0,1355.46,451.82,3.0,2.0,361.37,180.685,2.0,5.0,1716.83,343.366,451.82,153.88922307946063,451.82,5.0,0.2666032195712157,-994.09,5.0,1.0,low (<= median)
857,0,520.86,-1,5.0,100.0,3.0,1562.5500000000002,520.85,3.0,3.0,1101.94,370.26,3.0,6.0,2664.4900000000002,444.0816666666667,520.85,163.28613810322867,587.13,5.0,0.7052190329909442,-460.6100000000001,6.0,1.0,low (<= median)
858,0,540.68,-1,32.0,77.0,3.0,1622.0099999999998,540.67,3.0,2.0,599.55,299.775,2.0,5.0,2221.5599999999995,444.312,540.67,179.2479467664832,540.67,3.0,0.3696339726635471,-1022.4599999999998,5.0,1.0,low (<= median)
859,0,564.34,-1,58.0,96.0,3.0,1693.02,564.34,3.0,1.0,389.07,389.07,1.0,4.0,2082.09,520.5225,564.34,87.63500000000002,564.34,4.0,0.22980827160931352,-1303.95,4.0,1.0,low (<= median)
860,0,557.07,-1,32.0,85.0,3.0,1671.21,557.07,3.0,1.0,335.66,335.66,1.0,4.0,2006.8700000000001,501.71750000000003,557.07,110.70500000000001,557.07,3.0,0.20084848702437158,-1335.55,4.0,1.0,low (<= median)
861,0,476.82,-1,13.0,140.0,3.0,1430.46,476.82,3.0,2.0,631.3,315.65,2.0,5.0,2061.76,412.35200000000003,476.82,164.8262476670509,512.5,5.0,0.4413265662793786,-799.1600000000001,5.0,1.0,low (<= median)
862,0,411.84,-1,14.0,143.0,3.0,1235.49,411.83,3.0,2.0,669.89,334.945,2.0,5.0,1905.38,381.076,411.83,155.05249620692985,545.98,5.0,0.5422059263935767,-565.6,5.0,1.0,low (<= median)
863,0,407.66,-1,38.0,72.0,3.0,1222.98,407.66,3.0,1.0,207.08,207.08,1.0,4.0,1430.06,357.51500000000004,407.66,100.29,407.66,4.0,0.16932410996091515,-1015.9,4.0,1.0,low (<= median)
864,0,545.29,-1,49.0,73.0,3.0,1635.84,545.28,3.0,2.0,442.18,221.09,2.0,5.0,2078.02,415.604,545.28,186.91220567421482,545.28,4.0,0.2703076095461659,-1193.6599999999999,5.0,1.0,low (<= median)
865,0,592.34,-1,37.0,93.0,3.0,1777.02,592.34,3.0,3.0,879.33,225.53,3.0,6.0,2656.35,442.72499999999997,524.85,187.18872677060446,592.34,5.0,0.49483404801296554,-897.6899999999999,6.0,1.0,low (<= median)
866,0,468.63,-1,8.0,78.0,3.0,1405.8899999999999,468.63,3.0,3.0,601.99,132.52,3.0,6.0,2007.8799999999999,334.6466666666667,412.9,170.0912290115709,468.63,5.0,0.4281913947748402,-803.8999999999999,6.0,1.0,low (<= median)
867,0,488.24,-1,4.0,85.0,3.0,1464.69,488.23,3.0,2.0,684.9,342.45,2.0,5.0,2149.59,429.918,488.23,162.5779250697954,542.73,5.0,0.4676074800811093,-779.7900000000001,5.0,1.0,low (<= median)
868,0,545.16,-1,7.0,94.0,3.0,1635.4499999999998,545.15,3.0,2.0,741.49,370.745,2.0,5.0,2376.9399999999996,475.38800000000003,545.15,184.6864351272177,594.28,3.0,0.4533859182488001,-893.9599999999998,5.0,1.0,low (<= median)
869,0,531.57,-1,44.0,96.0,3.0,1594.71,531.57,3.0,2.0,376.72,188.36,2.0,5.0,1971.43,394.28600000000006,531.57,196.0438788383866,531.57,5.0,0.23623103887227145,-1217.99,5.0,1.0,low (<= median)
870,0,452.02,-1,14.0,68.0,3.0,1356.03,452.01,3.0,3.0,977.57,325.17,3.0,6.0,2333.6,388.93333333333334,402.495,71.14357220906655,452.01,4.0,0.7209058796634293,-378.4599999999999,6.0,1.0,low (<= median)
871,0,534.32,-1,28.0,61.0,3.0,1602.96,534.32,3.0,1.0,156.94,156.94,1.0,4.0,1759.9,439.975,534.32,188.69000000000003,534.32,3.0,0.0979063732095623,-1446.02,4.0,1.0,low (<= median)
872,0,460.98,-1,11.0,78.0,3.0,1382.94,460.98,3.0,3.0,813.9000000000001,147.11,3.0,6.0,2196.84,366.14000000000004,460.98,176.38706086331842,531.46,6.0,0.5885287864983297,-569.04,6.0,1.0,low (<= median)
873,0,471.27,-1,65.0,85.0,3.0,1413.78,471.26,3.0,2.0,310.7,155.35,2.0,5.0,1724.48,344.896,471.26,177.13636168217974,471.26,3.0,0.2197654514846723,-1103.08,5.0,1.0,low (<= median)
874,0,507.9,-1,19.0,99.0,3.0,1523.67,507.89,3.0,1.0,386.63,386.63,1.0,4.0,1910.3000000000002,477.575,507.89,60.629999999999995,507.89,4.0,0.25374917140850706,-1137.04,4.0,1.0,low (<= median)
875,0,546.46,-1,22.0,80.0,3.0,1639.38,546.46,3.0,2.0,559.21,279.605,2.0,5.0,2198.59,439.718,546.46,182.25703723039067,546.46,4.0,0.3411106637875294,-1080.17,5.0,1.0,low (<= median)
876,0,430.24,-1,43.0,63.0,3.0,1290.69,430.23,3.0,2.0,970.19,485.095,2.0,5.0,2260.88,452.17600000000004,430.23,64.1143898044737,565.19,2.0,0.7516832082064632,-320.5,5.0,1.0,low (<= median)
877,0,404.4,-1,10.0,100.0,3.0,1213.17,404.39,3.0,3.0,1037.65,300.29,3.0,6.0,2250.82,375.1366666666667,404.39,132.88542292767355,568.73,5.0,0.8553211833461098,-175.51999999999998,6.0,1.0,low (<= median)
878,0,525.57,-1,9.0,108.0,2.0,1051.14,525.57,2.0,2.0,678.04,339.02,2.0,4.0,1729.18,432.295,525.57,188.28062539730425,528.16,4.0,0.6450520387388929,-373.10000000000014,4.0,1.0,low (<= median)
879,0,404.91,-1,10.0,107.0,3.0,1214.73,404.91,3.0,1.0,228.67,228.67,1.0,4.0,1443.4,360.85,404.91,88.12000000000002,404.91,4.0,0.18824759411556477,-986.0600000000001,4.0,1.0,low (<= median)
880,0,408.99,-1,13.0,102.0,3.0,1226.94,408.98,3.0,2.0,935.4200000000001,467.71000000000004,2.0,5.0,2162.36,432.47200000000004,408.98,60.81557300560443,540.7,5.0,0.7624007693937764,-291.52,5.0,1.0,low (<= median)
881,0,445.16,-1,8.0,103.0,3.0,1335.48,445.16,3.0,2.0,486.41999999999996,243.20999999999998,2.0,5.0,1821.9,364.38,445.16,120.12081230994072,445.16,4.0,0.3642285919669332,-849.0600000000001,5.0,1.0,low (<= median)
882,0,530.78,-1,7.0,104.0,3.0,1592.34,530.78,3.0,2.0,642.53,321.265,2.0,5.0,2234.87,446.974,530.78,120.80316999151968,530.78,5.0,0.4035130688169612,-949.81,5.0,1.0,low (<= median)
883,0,413.31,-1,32.0,103.0,3.0,1239.9,413.3,3.0,2.0,261.55,130.775,2.0,5.0,1501.45,300.29,413.3,154.74907269512153,413.3,4.0,0.21094443100250018,-978.3500000000001,5.0,1.0,low (<= median)
884,0,412.48,-1,15.0,113.0,3.0,1237.44,412.48,3.0,3.0,746.68,224.25,3.0,6.0,1984.12,330.68666666666667,395.78,117.33384297237805,412.48,5.0,0.6034070338763899,-490.7600000000001,6.0,1.0,low (<= median)
885,0,594.42,-1,7.0,95.0,3.0,1783.23,594.41,3.0,3.0,1040.08,344.19,3.0,6.0,2823.31,470.5516666666667,571.94,186.16088293910366,594.41,6.0,0.583256226061697,-743.1500000000001,6.0,1.0,low (<= median)
886,0,484.53,-1,29.0,97.0,3.0,1453.56,484.52,3.0,2.0,660.8299999999999,330.41499999999996,2.0,5.0,2114.39,422.878,484.52,92.83661142027965,484.52,5.0,0.45462863590082275,-792.73,5.0,1.0,low (<= median)
887,0,578.49,-1,17.0,93.0,3.0,1735.44,578.48,3.0,2.0,352.07000000000005,176.03500000000003,2.0,5.0,2087.51,417.50200000000007,578.48,220.70883199364724,578.48,5.0,0.20287074171391695,-1383.37,5.0,1.0,low (<= median)
888,0,443.3,-1,12.0,110.0,3.0,1329.8700000000001,443.29,3.0,1.0,158.13,158.13,1.0,4.0,1488.0,372.0,443.29,142.58,443.29,4.0,0.11890635926819913,-1171.7400000000002,4.0,1.0,low (<= median)
889,0,487.04,-1,32.0,130.0,3.0,1461.1200000000001,487.04,3.0,1.0,546.28,546.28,1.0,4.0,2007.4,501.85,487.04,29.61999999999997,546.28,4.0,0.3738775733683749,-914.8400000000001,4.0,1.0,low (<= median)
890,0,471.61,-1,57.0,101.0,3.0,1414.8000000000002,471.6,3.0,1.0,386.32,386.32,1.0,4.0,1801.1200000000001,450.28000000000003,471.6,42.64000000000002,471.6,3.0,0.2730562623692394,-1028.4800000000002,4.0,1.0,low (<= median)
891,0,435.39,-1,15.0,93.0,3.0,1306.17,435.39,3.0,2.0,551.79,275.895,2.0,5.0,1857.96,371.592,435.39,106.99902719183945,435.39,5.0,0.4224488389719561,-754.3800000000001,5.0,1.0,low (<= median)
892,0,465.76,-1,65.0,101.0,3.0,1397.28,465.76,3.0,1.0,325.66,325.66,1.0,4.0,1722.94,430.735,465.76,70.04999999999998,465.76,2.0,0.23306710179777856,-1071.62,4.0,1.0,low (<= median)
893,0,597.36,-1,7.0,85.0,3.0,1792.0500000000002,597.35,3.0,1.0,216.27,216.27,1.0,4.0,2008.3200000000002,502.08000000000004,597.35,190.54000000000005,597.35,4.0,0.1206830166569013,-1575.7800000000002,4.0,1.0,low (<= median)
894,0,549.46,-1,19.0,127.0,3.0,1648.38,549.46,3.0,2.0,282.53000000000003,141.26500000000001,2.0,5.0,1930.91,386.182,549.46,224.87142886547414,549.46,5.0,0.17139858527766658,-1365.8500000000001,5.0,1.0,low (<= median)
895,0,476.53,-1,21.0,121.0,3.0,1429.56,476.52,3.0,3.0,1122.34,375.7,3.0,6.0,2551.8999999999996,425.31666666666666,473.485,83.19006927913131,476.52,6.0,0.7850947144575953,-307.22,6.0,1.0,low (<= median)
896,0,481.86,-1,22.0,103.0,3.0,1445.5500000000002,481.85,3.0,2.0,686.75,343.375,2.0,5.0,2132.3,426.46000000000004,481.85,85.70986640988308,481.85,4.0,0.475078689772059,-758.8000000000002,5.0,1.0,low (<= median)
897,0,452.75,-1,47.0,86.0,3.0,1358.25,452.75,3.0,3.0,861.9,250.07,3.0,6.0,2220.15,370.02500000000003,430.85,113.46548862980322,452.75,5.0,0.6345665378244064,-496.35,6.0,1.0,low (<= median)
898,0,506.27,-1,24.0,74.0,3.0,1518.78,506.26,3.0,3.0,1101.97,341.2,3.0,6.0,2620.75,436.7916666666667,462.96500000000003,81.32079842615092,506.26,6.0,0.7255626226313225,-416.80999999999995,6.0,1.0,low (<= median)
899,0,547.13,-1,7.0,97.0,3.0,1641.3899999999999,547.13,3.0,3.0,393.92,115.87,3.0,6.0,2035.31,339.2183333333333,361.85,229.14635361852623,547.13,5.0,0.23999171433967556,-1247.4699999999998,6.0,1.0,low (<= median)
900,0,537.33,-1,28.0,98.0,3.0,1611.9900000000002,537.33,3.0,3.0,1117.6100000000001,360.54,3.0,6.0,2729.6000000000004,454.9333333333334,468.56500000000005,91.49376430482393,537.33,5.0,0.6933107525480927,-494.3800000000001,6.0,1.0,low (<= median)
901,0,492.53,-1,5.0,115.0,3.0,1477.56,492.52,3.0,3.0,1133.79,323.79,3.0,6.0,2611.35,435.22499999999997,492.52,110.1127209272389,540.15,5.0,0.7673393973848778,-343.77,6.0,1.0,low (<= median)
902,0,408.39,-1,9.0,62.0,3.0,1225.17,408.39,3.0,2.0,556.37,278.185,2.0,5.0,1781.54,356.308,408.39,73.98616843708017,408.39,4.0,0.4541165715778218,-668.8000000000001,5.0,1.0,low (<= median)
903,0,584.3,-1,16.0,90.0,3.0,1752.87,584.29,3.0,2.0,557.6500000000001,278.82500000000005,2.0,5.0,2310.52,462.104,584.29,186.55791454666297,584.29,4.0,0.3181354007998312,-1195.2199999999998,5.0,1.0,low (<= median)
904,0,481.79,-1,33.0,88.0,3.0,1445.3700000000001,481.79,3.0,2.0,453.22,226.61,2.0,5.0,1898.5900000000001,379.718,481.79,147.92981501374226,481.79,5.0,0.3135667683707286,-992.1500000000001,5.0,1.0,low (<= median)
905,0,478.06,-1,9.0,93.0,3.0,1434.15,478.05,3.0,2.0,617.02,308.51,2.0,5.0,2051.17,410.23400000000004,478.05,94.03395812152118,478.05,4.0,0.43023393647805314,-817.1300000000001,5.0,1.0,low (<= median)
906,0,400.62,-1,70.0,113.0,3.0,1201.83,400.61,3.0,3.0,1533.3,541.75,3.0,6.0,2735.13,455.855,400.61,89.80837817264043,597.28,5.0,1.2758043982926037,331.47,6.0,1.0,low (<= median)
907,0,427.65,-1,46.0,111.0,3.0,1282.92,427.64,3.0,3.0,719.15,158.14,3.0,6.0,2002.0700000000002,333.67833333333334,427.64,148.0448740641386,433.2,4.0,0.5605571664640039,-563.7700000000001,6.0,1.0,low (<= median)
908,0,573.77,-1,3.0,110.0,3.0,1721.31,573.77,3.0,3.0,834.6400000000001,287.42,3.0,6.0,2555.95,425.9916666666666,455.885,167.00293595223607,573.77,4.0,0.4848865108551046,-886.6699999999998,6.0,1.0,low (<= median)
909,0,502.79,-1,51.0,112.0,3.0,1508.3700000000001,502.79,3.0,3.0,1298.24,397.76,3.0,6.0,2806.61,467.7683333333334,502.79,62.19289329711772,521.46,5.0,0.8606906793426016,-210.1300000000001,6.0,1.0,low (<= median)
910,0,546.49,-1,12.0,110.0,3.0,1639.44,546.48,3.0,2.0,450.77,225.385,2.0,5.0,2090.21,418.04200000000003,546.48,180.23570600743906,546.48,5.0,0.27495364270726586,-1188.67,5.0,1.0,low (<= median)
911,0,429.63,-1,33.0,99.0,3.0,1288.8899999999999,429.63,3.0,3.0,709.52,158.58,3.0,6.0,1998.4099999999999,333.0683333333333,416.105,139.54761558932728,429.63,5.0,0.5504891806127754,-579.3699999999999,6.0,1.0,low (<= median)
912,0,466.01,-1,20.0,73.0,3.0,1398.03,466.01,3.0,3.0,534.86,166.77,3.0,6.0,1932.8899999999999,322.1483333333333,351.16499999999996,161.14675081014406,466.01,5.0,0.3825812035507107,-863.17,6.0,1.0,low (<= median)
913,1,568.03,-1,5.0,132.0,3.0,1704.09,568.03,3.0,10.0,587.47,3.425,3.0,13.0,2291.56,176.27384615384614,3.44,240.09858643685166,568.03,7.0,0.34474118151036626,-1116.62,6.0,2.1666666666666665,medium (median-p90)
914,0,564.13,-1,33.0,79.0,3.0,1692.3899999999999,564.13,3.0,3.0,728.69,210.57,3.0,6.0,2421.08,403.5133333333333,466.24,189.86437787712225,564.13,4.0,0.430568604163343,-963.6999999999998,6.0,1.0,low (<= median)
915,0,449.36,-1,20.0,88.0,3.0,1348.0500000000002,449.35,3.0,2.0,316.97,158.485,2.0,5.0,1665.0200000000002,333.004,449.35,162.71186981901474,449.35,5.0,0.2351322280330848,-1031.0800000000002,5.0,1.0,low (<= median)
916,0,404.4,-1,41.0,76.0,3.0,1213.17,404.39,3.0,3.0,497.83000000000004,143.36,3.0,6.0,1711.0,285.1666666666667,310.07,133.42941214989543,404.39,5.0,0.41035469060395496,-715.34,6.0,1.0,low (<= median)
917,0,561.29,-1,41.0,119.0,3.0,1683.84,561.28,3.0,3.0,1126.49,323.79,3.0,6.0,2810.33,468.3883333333333,522.755,117.91668947467382,561.28,6.0,0.6690006176358799,-557.3499999999999,6.0,1.0,low (<= median)
918,0,433.77,-1,7.0,102.0,3.0,1301.28,433.76,3.0,2.0,788.82,394.41,2.0,5.0,2090.1,418.02,433.76,81.35335610778452,505.35,5.0,0.6061877535964589,-512.4599999999999,5.0,1.0,low (<= median)
919,0,557.54,-1,8.0,97.0,3.0,1672.59,557.53,3.0,3.0,694.41,231.07,3.0,6.0,2367.0,394.5,451.67499999999995,192.63092711192562,557.53,5.0,0.41517048409951035,-978.18,6.0,1.0,low (<= median)
920,0,536.73,-1,50.0,123.0,3.0,1610.16,536.72,3.0,2.0,509.93,254.965,2.0,5.0,2120.09,424.01800000000003,536.72,157.69307061504003,536.72,4.0,0.3166952352561236,-1100.23,5.0,1.0,low (<= median)
921,0,433.66,-1,12.0,68.0,3.0,1300.98,433.66,3.0,1.0,577.59,577.59,1.0,4.0,1878.5700000000002,469.64250000000004,433.66,71.965,577.59,3.0,0.4439653184522437,-723.39,4.0,1.0,low (<= median)
922,0,415.7,-1,11.0,98.0,3.0,1247.1,415.7,3.0,2.0,658.85,329.425,2.0,5.0,1905.9499999999998,381.18999999999994,415.7,156.20408669429875,539.98,5.0,0.5283056691524337,-588.2499999999999,5.0,1.0,low (<= median)
923,0,585.53,-1,50.0,112.0,3.0,1756.59,585.53,3.0,3.0,1119.3400000000001,388.67,3.0,6.0,2875.9300000000003,479.32166666666666,495.77,119.4597727131048,585.53,4.0,0.637223256422956,-637.2499999999998,6.0,1.0,low (<= median)
924,0,519.58,-1,49.0,122.0,3.0,1558.7400000000002,519.58,3.0,3.0,545.9200000000001,197.8,3.0,6.0,2104.6600000000003,350.7766666666667,359.035,185.76154980691422,519.58,6.0,0.3502315973157807,-1012.8200000000002,6.0,1.0,low (<= median)
925,0,524.1,-1,26.0,100.0,3.0,1572.27,524.09,3.0,2.0,795.8,397.9,2.0,5.0,2368.0699999999997,473.61400000000003,524.09,69.12322207478469,524.09,5.0,0.5061471630190744,-776.47,5.0,1.0,low (<= median)
926,0,491.5,-1,28.0,144.0,3.0,1474.5,491.5,3.0,3.0,1200.8,393.04,3.0,6.0,2675.3,445.8833333333334,491.5,81.25777197700332,505.0,5.0,0.8143777551712444,-273.70000000000005,6.0,1.0,low (<= median)
927,0,430.01,-1,76.0,145.0,2.0,860.02,430.01,2.0,3.0,874.22,315.61,3.0,5.0,1734.24,346.848,392.47,111.29285385863732,430.01,5.0,1.01651124392456,14.200000000000045,5.0,1.0,low (<= median)
928,0,520.39,-1,28.0,99.0,3.0,1561.17,520.39,3.0,3.0,871.09,171.3,3.0,6.0,2432.26,405.3766666666667,520.39,190.77637607069346,551.57,6.0,0.5579725462313522,-690.08,6.0,1.0,low (<= median)
